SLPA,false,20,0.01,394257
SLPA,false,30,0.01,624931
SLPA,false,40,0.01,937003
SLPA,false,20,0.05,384287
SLPA,false,30,0.05,598557
SLPA,false,40,0.05,988928
SLPA,false,20,0.1,391468
SLPA,false,30,0.1,591545
SLPA,false,40,0.1,985528
